distrito, concelho, freguesia, ano e mes, preco_m2
Porto,Vila Nova de Gaia,São Felix da Marinha,Fevereiro 2018,1.035
Porto,Vila Nova de Gaia,São Felix da Marinha,Janeiro 2018,1.056
Porto,Vila Nova de Gaia,São Felix da Marinha,Dezembro 2017,1.083
Porto,Vila Nova de Gaia,São Felix da Marinha,Novembro 2017,1.074
Porto,Vila Nova de Gaia,São Felix da Marinha,Outubro 2017,955
Porto,Vila Nova de Gaia,São Felix da Marinha,Setembro 2017,947
Porto,Vila Nova de Gaia,São Felix da Marinha,Agosto 2017,978
Porto,Vila Nova de Gaia,São Felix da Marinha,Julho 2017,974
Porto,Vila Nova de Gaia,São Felix da Marinha,Junho 2017,915
Porto,Vila Nova de Gaia,São Felix da Marinha,Maio 2017,917
Porto,Vila Nova de Gaia,São Felix da Marinha,Abril 2017,907
Porto,Vila Nova de Gaia,São Felix da Marinha,Março 2017,921
Porto,Vila Nova de Gaia,São Felix da Marinha,Fevereiro 2017,907
Porto,Vila Nova de Gaia,São Felix da Marinha,Janeiro 2017,911
Porto,Vila Nova de Gaia,São Felix da Marinha,Dezembro 2016,905
Porto,Vila Nova de Gaia,São Felix da Marinha,Novembro 2016,914
Porto,Vila Nova de Gaia,São Felix da Marinha,Outubro 2016,929
Porto,Vila Nova de Gaia,São Felix da Marinha,Setembro 2016,906
Porto,Vila Nova de Gaia,São Felix da Marinha,Agosto 2016,894
Porto,Vila Nova de Gaia,São Felix da Marinha,Julho 2016,898
Porto,Vila Nova de Gaia,São Felix da Marinha,Junho 2016,901
Porto,Vila Nova de Gaia,São Felix da Marinha,Maio 2016,901
Porto,Vila Nova de Gaia,São Felix da Marinha,Abril 2016,893
Porto,Vila Nova de Gaia,São Felix da Marinha,Março 2016,870
Porto,Vila Nova de Gaia,São Felix da Marinha,Fevereiro 2016,863
Porto,Vila Nova de Gaia,São Felix da Marinha,Janeiro 2016,854
Porto,Vila Nova de Gaia,São Felix da Marinha,Dezembro 2015,842
Porto,Vila Nova de Gaia,São Felix da Marinha,Novembro 2015,841
Porto,Vila Nova de Gaia,São Felix da Marinha,Outubro 2015,848
Porto,Vila Nova de Gaia,São Felix da Marinha,Setembro 2015,859
Porto,Vila Nova de Gaia,São Felix da Marinha,Agosto 2015,846
Porto,Vila Nova de Gaia,São Felix da Marinha,Julho 2015,892
Porto,Vila Nova de Gaia,São Felix da Marinha,Junho 2015,889
Porto,Vila Nova de Gaia,São Felix da Marinha,Maio 2015,893
Porto,Vila Nova de Gaia,São Felix da Marinha,Abril 2015,907
Porto,Vila Nova de Gaia,São Felix da Marinha,Março 2015,n.a.
Porto,Vila Nova de Gaia,São Felix da Marinha,Fevereiro 2015,n.a.
Porto,Vila Nova de Gaia,São Felix da Marinha,Janeiro 2015,n.a.
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Dezembro 2019,923
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Novembro 2019,916
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Outubro 2019,920
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Setembro 2019,945
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Agosto 2019,938
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Julho 2019,940
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Junho 2019,948
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Maio 2019,958
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Abril 2019,941
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Março 2019,908
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Fevereiro 2019,875
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Janeiro 2019,862
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Dezembro 2018,865
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Novembro 2018,855
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Outubro 2018,802
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Setembro 2018,783
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Agosto 2018,772
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Julho 2018,756
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Junho 2018,733
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Maio 2018,731
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Abril 2018,755
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Março 2018,743
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Fevereiro 2018,744
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Janeiro 2018,745
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Dezembro 2017,735
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Novembro 2017,719
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Outubro 2017,687
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Setembro 2017,669
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Agosto 2017,684
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Julho 2017,736
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Junho 2017,745
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Maio 2017,742
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Abril 2017,734
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Março 2017,745
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Fevereiro 2017,731
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Janeiro 2017,719
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Dezembro 2016,717
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Novembro 2016,706
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Outubro 2016,723
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Setembro 2016,717
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Agosto 2016,726
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Julho 2016,729
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Junho 2016,748
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Maio 2016,770
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Abril 2016,757
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Março 2016,757
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Fevereiro 2016,729
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Janeiro 2016,735
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Dezembro 2015,750
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Novembro 2015,753
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Outubro 2015,751
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Setembro 2015,751
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Agosto 2015,739
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Julho 2015,717
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Junho 2015,709
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Maio 2015,695
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Abril 2015,n.a.
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Março 2015,n.a.
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Fevereiro 2015,n.a.
Porto,Vila Nova de Gaia,Serzedo e Perosinho,Janeiro 2015,n.a.
Porto,Vila Nova de Gaia,Vilar de Andorinho,Dezembro 2019,997
Porto,Vila Nova de Gaia,Vilar de Andorinho,Novembro 2019,991
Porto,Vila Nova de Gaia,Vilar de Andorinho,Outubro 2019,993
Porto,Vila Nova de Gaia,Vilar de Andorinho,Setembro 2019,945
Porto,Vila Nova de Gaia,Vilar de Andorinho,Agosto 2019,928
Porto,Vila Nova de Gaia,Vilar de Andorinho,Julho 2019,937
Porto,Vila Nova de Gaia,Vilar de Andorinho,Junho 2019,927
Porto,Vila Nova de Gaia,Vilar de Andorinho,Maio 2019,925
Porto,Vila Nova de Gaia,Vilar de Andorinho,Abril 2019,925
Porto,Vila Nova de Gaia,Vilar de Andorinho,Março 2019,927
Porto,Vila Nova de Gaia,Vilar de Andorinho,Fevereiro 2019,930
Porto,Vila Nova de Gaia,Vilar de Andorinho,Janeiro 2019,899
Porto,Vila Nova de Gaia,Vilar de Andorinho,Dezembro 2018,878
Porto,Vila Nova de Gaia,Vilar de Andorinho,Novembro 2018,848
Porto,Vila Nova de Gaia,Vilar de Andorinho,Outubro 2018,829
Porto,Vila Nova de Gaia,Vilar de Andorinho,Setembro 2018,823
Porto,Vila Nova de Gaia,Vilar de Andorinho,Agosto 2018,797
Porto,Vila Nova de Gaia,Vilar de Andorinho,Julho 2018,767
Porto,Vila Nova de Gaia,Vilar de Andorinho,Junho 2018,785
Porto,Vila Nova de Gaia,Vilar de Andorinho,Maio 2018,804
Porto,Vila Nova de Gaia,Vilar de Andorinho,Abril 2018,786
Porto,Vila Nova de Gaia,Vilar de Andorinho,Março 2018,784
Porto,Vila Nova de Gaia,Vilar de Andorinho,Fevereiro 2018,778
Porto,Vila Nova de Gaia,Vilar de Andorinho,Janeiro 2018,772
Porto,Vila Nova de Gaia,Vilar de Andorinho,Dezembro 2017,752
Porto,Vila Nova de Gaia,Vilar de Andorinho,Novembro 2017,748
Porto,Vila Nova de Gaia,Vilar de Andorinho,Outubro 2017,749
Porto,Vila Nova de Gaia,Vilar de Andorinho,Setembro 2017,724
Porto,Vila Nova de Gaia,Vilar de Andorinho,Agosto 2017,711
Porto,Vila Nova de Gaia,Vilar de Andorinho,Julho 2017,688
Porto,Vila Nova de Gaia,Vilar de Andorinho,Junho 2017,695
Porto,Vila Nova de Gaia,Vilar de Andorinho,Maio 2017,693
Porto,Vila Nova de Gaia,Vilar de Andorinho,Abril 2017,691
Porto,Vila Nova de Gaia,Vilar de Andorinho,Março 2017,682
Porto,Vila Nova de Gaia,Vilar de Andorinho,Fevereiro 2017,685
Porto,Vila Nova de Gaia,Vilar de Andorinho,Janeiro 2017,675
Porto,Vila Nova de Gaia,Vilar de Andorinho,Dezembro 2016,669
Porto,Vila Nova de Gaia,Vilar de Andorinho,Novembro 2016,674
Porto,Vila Nova de Gaia,Vilar de Andorinho,Outubro 2016,670
Porto,Vila Nova de Gaia,Vilar de Andorinho,Setembro 2016,653
Porto,Vila Nova de Gaia,Vilar de Andorinho,Agosto 2016,644
Porto,Vila Nova de Gaia,Vilar de Andorinho,Julho 2016,636
Porto,Vila Nova de Gaia,Vilar de Andorinho,Junho 2016,636
Porto,Vila Nova de Gaia,Vilar de Andorinho,Maio 2016,637
Porto,Vila Nova de Gaia,Vilar de Andorinho,Abril 2016,629
Porto,Vila Nova de Gaia,Vilar de Andorinho,Março 2016,616
Porto,Vila Nova de Gaia,Vilar de Andorinho,Fevereiro 2016,620
Porto,Vila Nova de Gaia,Vilar de Andorinho,Janeiro 2016,620
Porto,Vila Nova de Gaia,Vilar de Andorinho,Dezembro 2015,634
Porto,Vila Nova de Gaia,Vilar de Andorinho,Novembro 2015,639
Porto,Vila Nova de Gaia,Vilar de Andorinho,Outubro 2015,639
Porto,Vila Nova de Gaia,Vilar de Andorinho,Setembro 2015,651
Porto,Vila Nova de Gaia,Vilar de Andorinho,Agosto 2015,658
Porto,Vila Nova de Gaia,Vilar de Andorinho,Julho 2015,660
Porto,Vila Nova de Gaia,Vilar de Andorinho,Junho 2015,672
Porto,Vila Nova de Gaia,Vilar de Andorinho,Maio 2015,683
Porto,Vila Nova de Gaia,Vilar de Andorinho,Abril 2015,691
Porto,Vila Nova de Gaia,Vilar de Andorinho,Março 2015,n.a.
Porto,Vila Nova de Gaia,Vilar de Andorinho,Fevereiro 2015,n.a.
Porto,Vila Nova de Gaia,Vilar de Andorinho,Janeiro 2015,n.a.
