distrito, concelho, freguesia, ano, mes, preco_m2
Braga,Braga,Espinho,Janeiro 2016,n.a.
Braga,Braga,Espinho,Dezembro 2015,n.a.
Braga,Braga,Espinho,Novembro 2015,n.a.
Braga,Braga,Espinho,Outubro 2015,n.a.
Braga,Braga,Espinho,Setembro 2015,n.a.
Braga,Braga,Espinho,Agosto 2015,n.a.
Braga,Braga,Espinho,Julho 2015,n.a.
Braga,Braga,Espinho,Junho 2015,n.a.
Braga,Braga,Espinho,Maio 2015,n.a.
Braga,Braga,Espinho,Abril 2015,n.a.
Braga,Braga,Espinho,Março 2015,n.a.
Braga,Braga,Espinho,Fevereiro 2015,n.a.
Braga,Braga,Espinho,Janeiro 2015,n.a.
Braga,Braga,Esporões,Dezembro 2019,n.a.
Braga,Braga,Esporões,Novembro 2019,n.a.
Braga,Braga,Esporões,Outubro 2019,n.a.
Braga,Braga,Esporões,Setembro 2019,n.a.
Braga,Braga,Esporões,Agosto 2019,n.a.
Braga,Braga,Esporões,Julho 2019,n.a.
Braga,Braga,Esporões,Junho 2019,n.a.
Braga,Braga,Esporões,Maio 2019,n.a.
Braga,Braga,Esporões,Abril 2019,n.a.
Braga,Braga,Esporões,Março 2019,n.a.
Braga,Braga,Esporões,Fevereiro 2019,n.a.
Braga,Braga,Esporões,Janeiro 2019,n.a.
Braga,Braga,Esporões,Dezembro 2018,n.a.
Braga,Braga,Esporões,Novembro 2018,n.a.
Braga,Braga,Esporões,Outubro 2018,n.a.
Braga,Braga,Esporões,Setembro 2018,n.a.
Braga,Braga,Esporões,Agosto 2018,n.a.
Braga,Braga,Esporões,Julho 2018,n.a.
Braga,Braga,Esporões,Junho 2018,n.a.
Braga,Braga,Esporões,Maio 2018,n.a.
Braga,Braga,Esporões,Abril 2018,n.a.
Braga,Braga,Esporões,Março 2018,n.a.
Braga,Braga,Esporões,Fevereiro 2018,n.a.
Braga,Braga,Esporões,Janeiro 2018,n.a.
Braga,Braga,Esporões,Dezembro 2017,n.a.
Braga,Braga,Esporões,Novembro 2017,n.a.
Braga,Braga,Esporões,Outubro 2017,n.a.
Braga,Braga,Esporões,Setembro 2017,n.a.
Braga,Braga,Esporões,Agosto 2017,n.a.
Braga,Braga,Esporões,Julho 2017,n.a.
Braga,Braga,Esporões,Junho 2017,n.a.
Braga,Braga,Esporões,Maio 2017,n.a.
Braga,Braga,Esporões,Abril 2017,n.a.
Braga,Braga,Esporões,Março 2017,n.a.
Braga,Braga,Esporões,Fevereiro 2017,n.a.
Braga,Braga,Esporões,Janeiro 2017,n.a.
Braga,Braga,Esporões,Dezembro 2016,n.a.
Braga,Braga,Esporões,Novembro 2016,n.a.
Braga,Braga,Esporões,Outubro 2016,n.a.
Braga,Braga,Esporões,Setembro 2016,n.a.
Braga,Braga,Esporões,Agosto 2016,n.a.
Braga,Braga,Esporões,Julho 2016,n.a.
Braga,Braga,Esporões,Junho 2016,n.a.
Braga,Braga,Esporões,Maio 2016,n.a.
Braga,Braga,Esporões,Abril 2016,n.a.
Braga,Braga,Esporões,Março 2016,n.a.
Braga,Braga,Esporões,Fevereiro 2016,n.a.
Braga,Braga,Esporões,Janeiro 2016,n.a.
Braga,Braga,Esporões,Dezembro 2015,n.a.
Braga,Braga,Esporões,Novembro 2015,n.a.
Braga,Braga,Esporões,Outubro 2015,n.a.
Braga,Braga,Esporões,Setembro 2015,n.a.
Braga,Braga,Esporões,Agosto 2015,n.a.
Braga,Braga,Esporões,Julho 2015,n.a.
Braga,Braga,Esporões,Junho 2015,n.a.
Braga,Braga,Esporões,Maio 2015,n.a.
Braga,Braga,Esporões,Abril 2015,n.a.
Braga,Braga,Esporões,Março 2015,n.a.
Braga,Braga,Esporões,Fevereiro 2015,n.a.
Braga,Braga,Esporões,Janeiro 2015,n.a.
Braga,Braga,Este (São Pedro e São Mamede),Dezembro 2019,889
Braga,Braga,Este (São Pedro e São Mamede),Novembro 2019,892
Braga,Braga,Este (São Pedro e São Mamede),Outubro 2019,886
Braga,Braga,Este (São Pedro e São Mamede),Setembro 2019,883
Braga,Braga,Este (São Pedro e São Mamede),Agosto 2019,857
Braga,Braga,Este (São Pedro e São Mamede),Julho 2019,863
Braga,Braga,Este (São Pedro e São Mamede),Junho 2019,885
Braga,Braga,Este (São Pedro e São Mamede),Maio 2019,888
Braga,Braga,Este (São Pedro e São Mamede),Abril 2019,893
Braga,Braga,Este (São Pedro e São Mamede),Março 2019,847
Braga,Braga,Este (São Pedro e São Mamede),Fevereiro 2019,862
Braga,Braga,Este (São Pedro e São Mamede),Janeiro 2019,862
Braga,Braga,Este (São Pedro e São Mamede),Dezembro 2018,867
Braga,Braga,Este (São Pedro e São Mamede),Novembro 2018,888
Braga,Braga,Este (São Pedro e São Mamede),Outubro 2018,875
Braga,Braga,Este (São Pedro e São Mamede),Setembro 2018,857
Braga,Braga,Este (São Pedro e São Mamede),Agosto 2018,865
Braga,Braga,Este (São Pedro e São Mamede),Julho 2018,848
Braga,Braga,Este (São Pedro e São Mamede),Junho 2018,817
Braga,Braga,Este (São Pedro e São Mamede),Maio 2018,835
Braga,Braga,Este (São Pedro e São Mamede),Abril 2018,814
Braga,Braga,Este (São Pedro e São Mamede),Março 2018,891
Braga,Braga,Este (São Pedro e São Mamede),Fevereiro 2018,877
Braga,Braga,Este (São Pedro e São Mamede),Janeiro 2018,807
Braga,Braga,Este (São Pedro e São Mamede),Dezembro 2017,811
Braga,Braga,Este (São Pedro e São Mamede),Novembro 2017,834
Braga,Braga,Este (São Pedro e São Mamede),Outubro 2017,828
Braga,Braga,Este (São Pedro e São Mamede),Setembro 2017,797
Braga,Braga,Este (São Pedro e São Mamede),Agosto 2017,765
Braga,Braga,Este (São Pedro e São Mamede),Julho 2017,768
Braga,Braga,Este (São Pedro e São Mamede),Junho 2017,786
Braga,Braga,Este (São Pedro e São Mamede),Maio 2017,785
Braga,Braga,Este (São Pedro e São Mamede),Abril 2017,787
Braga,Braga,Este (São Pedro e São Mamede),Março 2017,n.a.
Braga,Braga,Este (São Pedro e São Mamede),Fevereiro 2017,794
Braga,Braga,Este (São Pedro e São Mamede),Janeiro 2017,n.a.
Braga,Braga,Este (São Pedro e São Mamede),Dezembro 2016,n.a.
Braga,Braga,Este (São Pedro e São Mamede),Novembro 2016,n.a.
Braga,Braga,Este (São Pedro e São Mamede),Outubro 2016,n.a.
Braga,Braga,Este (São Pedro e São Mamede),Setembro 2016,n.a.
Braga,Braga,Este (São Pedro e São Mamede),Agosto 2016,749
Braga,Braga,Este (São Pedro e São Mamede),Julho 2016,742
Braga,Braga,Este (São Pedro e São Mamede),Junho 2016,715
Braga,Braga,Este (São Pedro e São Mamede),Maio 2016,717
Braga,Braga,Este (São Pedro e São Mamede),Abril 2016,717
Braga,Braga,Este (São Pedro e São Mamede),Março 2016,n.a.
Braga,Braga,Este (São Pedro e São Mamede),Fevereiro 2016,n.a.
Braga,Braga,Este (São Pedro e São Mamede),Janeiro 2016,n.a.
Braga,Braga,Este (São Pedro e São Mamede),Dezembro 2015,n.a.
Braga,Braga,Este (São Pedro e São Mamede),Novembro 2015,n.a.
Braga,Braga,Este (São Pedro e São Mamede),Outubro 2015,n.a.
Braga,Braga,Este (São Pedro e São Mamede),Setembro 2015,n.a.
Braga,Braga,Este (São Pedro e São Mamede),Agosto 2015,n.a.
Braga,Braga,Este (São Pedro e São Mamede),Julho 2015,n.a.
Braga,Braga,Este (São Pedro e São Mamede),Junho 2015,n.a.
Braga,Braga,Este (São Pedro e São Mamede),Maio 2015,n.a.
Braga,Braga,Este (São Pedro e São Mamede),Abril 2015,n.a.
Braga,Braga,Este (São Pedro e São Mamede),Março 2015,n.a.
Braga,Braga,Este (São Pedro e São Mamede),Fevereiro 2015,n.a.
Braga,Braga,Este (São Pedro e São Mamede),Janeiro 2015,n.a.
Braga,Braga,Ferreiros e Gondizalves,Dezembro 2019,992
Braga,Braga,Ferreiros e Gondizalves,Novembro 2019,984
Braga,Braga,Ferreiros e Gondizalves,Outubro 2019,1.008
Braga,Braga,Ferreiros e Gondizalves,Setembro 2019,1.011
Braga,Braga,Ferreiros e Gondizalves,Agosto 2019,1.019
Braga,Braga,Ferreiros e Gondizalves,Julho 2019,1.015
Braga,Braga,Ferreiros e Gondizalves,Junho 2019,989
Braga,Braga,Ferreiros e Gondizalves,Maio 2019,994
Braga,Braga,Ferreiros e Gondizalves,Abril 2019,964
Braga,Braga,Ferreiros e Gondizalves,Março 2019,935
Braga,Braga,Ferreiros e Gondizalves,Fevereiro 2019,938
Braga,Braga,Ferreiros e Gondizalves,Janeiro 2019,892
Braga,Braga,Ferreiros e Gondizalves,Dezembro 2018,885
Braga,Braga,Ferreiros e Gondizalves,Novembro 2018,799
Braga,Braga,Ferreiros e Gondizalves,Outubro 2018,781
Braga,Braga,Ferreiros e Gondizalves,Setembro 2018,770
Braga,Braga,Ferreiros e Gondizalves,Agosto 2018,748
Braga,Braga,Ferreiros e Gondizalves,Julho 2018,756
Braga,Braga,Ferreiros e Gondizalves,Junho 2018,755
Braga,Braga,Ferreiros e Gondizalves,Maio 2018,737
Braga,Braga,Ferreiros e Gondizalves,Abril 2018,729
Braga,Braga,Ferreiros e Gondizalves,Março 2018,690
Braga,Braga,Ferreiros e Gondizalves,Fevereiro 2018,664
Braga,Braga,Ferreiros e Gondizalves,Janeiro 2018,649
Braga,Braga,Ferreiros e Gondizalves,Dezembro 2017,638
Braga,Braga,Ferreiros e Gondizalves,Novembro 2017,641
Braga,Braga,Ferreiros e Gondizalves,Outubro 2017,660
Braga,Braga,Ferreiros e Gondizalves,Setembro 2017,656
Braga,Braga,Ferreiros e Gondizalves,Agosto 2017,663
Braga,Braga,Ferreiros e Gondizalves,Julho 2017,678
Braga,Braga,Ferreiros e Gondizalves,Junho 2017,672
Braga,Braga,Ferreiros e Gondizalves,Maio 2017,679
Braga,Braga,Ferreiros e Gondizalves,Abril 2017,695
Braga,Braga,Ferreiros e Gondizalves,Março 2017,671
Braga,Braga,Ferreiros e Gondizalves,Fevereiro 2017,652
Braga,Braga,Ferreiros e Gondizalves,Janeiro 2017,644
Braga,Braga,Ferreiros e Gondizalves,Dezembro 2016,647
Braga,Braga,Ferreiros e Gondizalves,Novembro 2016,600
Braga,Braga,Ferreiros e Gondizalves,Outubro 2016,590
Braga,Braga,Ferreiros e Gondizalves,Setembro 2016,571
Braga,Braga,Ferreiros e Gondizalves,Agosto 2016,581
Braga,Braga,Ferreiros e Gondizalves,Julho 2016,585
Braga,Braga,Ferreiros e Gondizalves,Junho 2016,555
Braga,Braga,Ferreiros e Gondizalves,Maio 2016,563
Braga,Braga,Ferreiros e Gondizalves,Abril 2016,540
Braga,Braga,Ferreiros e Gondizalves,Março 2016,552
Braga,Braga,Ferreiros e Gondizalves,Fevereiro 2016,682
Braga,Braga,Ferreiros e Gondizalves,Janeiro 2016,693
Braga,Braga,Ferreiros e Gondizalves,Dezembro 2015,700
Braga,Braga,Ferreiros e Gondizalves,Novembro 2015,647
Braga,Braga,Ferreiros e Gondizalves,Outubro 2015,641
Braga,Braga,Ferreiros e Gondizalves,Setembro 2015,n.a.
Braga,Braga,Ferreiros e Gondizalves,Agosto 2015,n.a.
Braga,Braga,Ferreiros e Gondizalves,Julho 2015,n.a.
Braga,Braga,Ferreiros e Gondizalves,Junho 2015,n.a.
Braga,Braga,Ferreiros e Gondizalves,Maio 2015,n.a.
Braga,Braga,Ferreiros e Gondizalves,Abril 2015,n.a.
Braga,Braga,Ferreiros e Gondizalves,Março 2015,n.a.
Braga,Braga,Ferreiros e Gondizalves,Fevereiro 2015,n.a.
Braga,Braga,Ferreiros e Gondizalves,Janeiro 2015,n.a.
Braga,Braga,Figueiredo,Dezembro 2019,n.a.
Braga,Braga,Figueiredo,Novembro 2019,n.a.
Braga,Braga,Figueiredo,Outubro 2019,n.a.
Braga,Braga,Figueiredo,Setembro 2019,n.a.
Braga,Braga,Figueiredo,Agosto 2019,n.a.
Braga,Braga,Figueiredo,Julho 2019,n.a.
Braga,Braga,Figueiredo,Junho 2019,n.a.
Braga,Braga,Figueiredo,Maio 2019,n.a.
Braga,Braga,Figueiredo,Abril 2019,n.a.
Braga,Braga,Figueiredo,Março 2019,n.a.
Braga,Braga,Figueiredo,Fevereiro 2019,n.a.
Braga,Braga,Figueiredo,Janeiro 2019,n.a.
Braga,Braga,Figueiredo,Dezembro 2018,n.a.
Braga,Braga,Figueiredo,Novembro 2018,n.a.
Braga,Braga,Figueiredo,Outubro 2018,n.a.
Braga,Braga,Figueiredo,Setembro 2018,n.a.
Braga,Braga,Figueiredo,Agosto 2018,n.a.
Braga,Braga,Figueiredo,Julho 2018,n.a.
Braga,Braga,Figueiredo,Junho 2018,n.a.
Braga,Braga,Figueiredo,Maio 2018,n.a.
Braga,Braga,Figueiredo,Abril 2018,n.a.
Braga,Braga,Figueiredo,Março 2018,n.a.
Braga,Braga,Figueiredo,Fevereiro 2018,n.a.
Braga,Braga,Figueiredo,Janeiro 2018,n.a.
Braga,Braga,Figueiredo,Dezembro 2017,n.a.
Braga,Braga,Figueiredo,Novembro 2017,n.a.
Braga,Braga,Figueiredo,Outubro 2017,n.a.
Braga,Braga,Figueiredo,Setembro 2017,n.a.
Braga,Braga,Figueiredo,Agosto 2017,n.a.
Braga,Braga,Figueiredo,Julho 2017,n.a.
Braga,Braga,Figueiredo,Junho 2017,n.a.
Braga,Braga,Figueiredo,Maio 2017,n.a.
Braga,Braga,Figueiredo,Abril 2017,n.a.
Braga,Braga,Figueiredo,Março 2017,n.a.
Braga,Braga,Figueiredo,Fevereiro 2017,n.a.
Braga,Braga,Figueiredo,Janeiro 2017,n.a.
Braga,Braga,Figueiredo,Dezembro 2016,n.a.
Braga,Braga,Figueiredo,Novembro 2016,n.a.
Braga,Braga,Figueiredo,Outubro 2016,n.a.
Braga,Braga,Figueiredo,Setembro 2016,n.a.
Braga,Braga,Figueiredo,Agosto 2016,n.a.
Braga,Braga,Figueiredo,Julho 2016,n.a.
Braga,Braga,Figueiredo,Junho 2016,n.a.
Braga,Braga,Figueiredo,Maio 2016,n.a.
Braga,Braga,Figueiredo,Abril 2016,n.a.
Braga,Braga,Figueiredo,Março 2016,n.a.
Braga,Braga,Figueiredo,Fevereiro 2016,n.a.
Braga,Braga,Figueiredo,Janeiro 2016,n.a.
Braga,Braga,Figueiredo,Dezembro 2015,n.a.
Braga,Braga,Figueiredo,Novembro 2015,n.a.
Braga,Braga,Figueiredo,Outubro 2015,n.a.
Braga,Braga,Figueiredo,Setembro 2015,n.a.
Braga,Braga,Figueiredo,Agosto 2015,n.a.
Braga,Braga,Figueiredo,Julho 2015,n.a.
Braga,Braga,Figueiredo,Junho 2015,n.a.
Braga,Braga,Figueiredo,Maio 2015,n.a.
Braga,Braga,Figueiredo,Abril 2015,n.a.
Braga,Braga,Figueiredo,Março 2015,n.a.
Braga,Braga,Figueiredo,Fevereiro 2015,n.a.
Braga,Braga,Figueiredo,Janeiro 2015,n.a.
Braga,Braga,Gualtar,Dezembro 2019,1.219
Braga,Braga,Gualtar,Novembro 2019,1.219
Braga,Braga,Gualtar,Outubro 2019,1.246
Braga,Braga,Gualtar,Setembro 2019,1.287
Braga,Braga,Gualtar,Agosto 2019,1.283
Braga,Braga,Gualtar,Julho 2019,1.199
Braga,Braga,Gualtar,Junho 2019,1.167
Braga,Braga,Gualtar,Maio 2019,1.145
Braga,Braga,Gualtar,Abril 2019,1.131
Braga,Braga,Gualtar,Março 2019,1.123
Braga,Braga,Gualtar,Fevereiro 2019,1.058
Braga,Braga,Gualtar,Janeiro 2019,1.056
Braga,Braga,Gualtar,Dezembro 2018,1.052
Braga,Braga,Gualtar,Novembro 2018,1.083
Braga,Braga,Gualtar,Outubro 2018,1.066
Braga,Braga,Gualtar,Setembro 2018,1.069
Braga,Braga,Gualtar,Agosto 2018,1.065
Braga,Braga,Gualtar,Julho 2018,1.051
Braga,Braga,Gualtar,Junho 2018,1.030
Braga,Braga,Gualtar,Maio 2018,1.001
Braga,Braga,Gualtar,Abril 2018,974
Braga,Braga,Gualtar,Março 2018,930
Braga,Braga,Gualtar,Fevereiro 2018,925
Braga,Braga,Gualtar,Janeiro 2018,919
Braga,Braga,Gualtar,Dezembro 2017,926
Braga,Braga,Gualtar,Novembro 2017,909
Braga,Braga,Gualtar,Outubro 2017,909
Braga,Braga,Gualtar,Setembro 2017,907
Braga,Braga,Gualtar,Agosto 2017,902
Braga,Braga,Gualtar,Julho 2017,859
Braga,Braga,Gualtar,Junho 2017,860
Braga,Braga,Gualtar,Maio 2017,869
Braga,Braga,Gualtar,Abril 2017,885
Braga,Braga,Gualtar,Março 2017,868
Braga,Braga,Gualtar,Fevereiro 2017,816
Braga,Braga,Gualtar,Janeiro 2017,795
Braga,Braga,Gualtar,Dezembro 2016,784
Braga,Braga,Gualtar,Novembro 2016,784
Braga,Braga,Gualtar,Outubro 2016,780
Braga,Braga,Gualtar,Setembro 2016,779
Braga,Braga,Gualtar,Agosto 2016,763
Braga,Braga,Gualtar,Julho 2016,767
Braga,Braga,Gualtar,Junho 2016,757
Braga,Braga,Gualtar,Maio 2016,748
Braga,Braga,Gualtar,Abril 2016,771
Braga,Braga,Gualtar,Março 2016,802
Braga,Braga,Gualtar,Fevereiro 2016,745
Braga,Braga,Gualtar,Janeiro 2016,802
Braga,Braga,Gualtar,Dezembro 2015,846
Braga,Braga,Gualtar,Novembro 2015,847
Braga,Braga,Gualtar,Outubro 2015,859
Braga,Braga,Gualtar,Setembro 2015,887
Braga,Braga,Gualtar,Agosto 2015,913
Braga,Braga,Gualtar,Julho 2015,n.a.
Braga,Braga,Gualtar,Junho 2015,878
Braga,Braga,Gualtar,Maio 2015,926
Braga,Braga,Gualtar,Abril 2015,867
Braga,Braga,Gualtar,Março 2015,n.a.
Braga,Braga,Gualtar,Fevereiro 2015,n.a.
Braga,Braga,Gualtar,Janeiro 2015,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Dezembro 2019,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Novembro 2019,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Outubro 2019,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Setembro 2019,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Agosto 2019,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Julho 2019,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Junho 2019,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Maio 2019,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Abril 2019,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Março 2019,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Fevereiro 2019,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Janeiro 2019,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Dezembro 2018,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Novembro 2018,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Outubro 2018,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Setembro 2018,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Agosto 2018,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Julho 2018,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Junho 2018,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Maio 2018,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Abril 2018,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Março 2018,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Fevereiro 2018,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Janeiro 2018,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Dezembro 2017,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Novembro 2017,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Outubro 2017,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Setembro 2017,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Agosto 2017,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Julho 2017,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Junho 2017,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Maio 2017,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Abril 2017,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Março 2017,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Fevereiro 2017,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Janeiro 2017,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Dezembro 2016,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Novembro 2016,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Outubro 2016,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Setembro 2016,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Agosto 2016,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Julho 2016,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Junho 2016,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Maio 2016,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Abril 2016,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Março 2016,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Fevereiro 2016,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Janeiro 2016,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Dezembro 2015,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Novembro 2015,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Outubro 2015,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Setembro 2015,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Agosto 2015,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Julho 2015,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Junho 2015,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Maio 2015,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Abril 2015,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Março 2015,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Fevereiro 2015,n.a.
Braga,Braga,Guisande e Oliveira (São Pedro),Janeiro 2015,n.a.
Braga,Braga,Lamas,Dezembro 2019,n.a.
Braga,Braga,Lamas,Novembro 2019,n.a.
Braga,Braga,Lamas,Outubro 2019,n.a.
Braga,Braga,Lamas,Setembro 2019,n.a.
Braga,Braga,Lamas,Agosto 2019,n.a.
Braga,Braga,Lamas,Julho 2019,n.a.
Braga,Braga,Lamas,Junho 2019,n.a.
Braga,Braga,Lamas,Maio 2019,n.a.
Braga,Braga,Lamas,Abril 2019,n.a.
Braga,Braga,Lamas,Março 2019,n.a.
Braga,Braga,Lamas,Fevereiro 2019,n.a.
Braga,Braga,Lamas,Janeiro 2019,n.a.
Braga,Braga,Lamas,Dezembro 2018,n.a.
Braga,Braga,Lamas,Novembro 2018,n.a.
Braga,Braga,Lamas,Outubro 2018,n.a.
Braga,Braga,Lamas,Setembro 2018,n.a.
Braga,Braga,Lamas,Agosto 2018,n.a.
Braga,Braga,Lamas,Julho 2018,n.a.
Braga,Braga,Lamas,Junho 2018,n.a.
Braga,Braga,Lamas,Maio 2018,n.a.
Braga,Braga,Lamas,Abril 2018,n.a.
Braga,Braga,Lamas,Março 2018,n.a.
Braga,Braga,Lamas,Fevereiro 2018,n.a.
Braga,Braga,Lamas,Janeiro 2018,n.a.
Braga,Braga,Lamas,Dezembro 2017,n.a.
Braga,Braga,Lamas,Novembro 2017,n.a.
Braga,Braga,Lamas,Outubro 2017,n.a.
Braga,Braga,Lamas,Setembro 2017,n.a.
Braga,Braga,Lamas,Agosto 2017,n.a.
Braga,Braga,Lamas,Julho 2017,n.a.
Braga,Braga,Lamas,Junho 2017,n.a.
Braga,Braga,Lamas,Maio 2017,n.a.
Braga,Braga,Lamas,Abril 2017,n.a.
Braga,Braga,Lamas,Março 2017,n.a.
Braga,Braga,Lamas,Fevereiro 2017,n.a.
Braga,Braga,Lamas,Janeiro 2017,n.a.
Braga,Braga,Lamas,Dezembro 2016,n.a.
Braga,Braga,Lamas,Novembro 2016,n.a.
Braga,Braga,Lamas,Outubro 2016,n.a.
Braga,Braga,Lamas,Setembro 2016,n.a.
Braga,Braga,Lamas,Agosto 2016,n.a.
Braga,Braga,Lamas,Julho 2016,n.a.
Braga,Braga,Lamas,Junho 2016,n.a.
Braga,Braga,Lamas,Maio 2016,n.a.
Braga,Braga,Lamas,Abril 2016,n.a.
Braga,Braga,Lamas,Março 2016,n.a.
Braga,Braga,Lamas,Fevereiro 2016,n.a.
Braga,Braga,Lamas,Janeiro 2016,n.a.
Braga,Braga,Lamas,Dezembro 2015,n.a.
Braga,Braga,Lamas,Novembro 2015,n.a.
Braga,Braga,Lamas,Outubro 2015,n.a.
Braga,Braga,Lamas,Setembro 2015,n.a.
Braga,Braga,Lamas,Agosto 2015,n.a.
Braga,Braga,Lamas,Julho 2015,n.a.
Braga,Braga,Lamas,Junho 2015,n.a.
Braga,Braga,Lamas,Maio 2015,n.a.
Braga,Braga,Lamas,Abril 2015,n.a.
Braga,Braga,Lamas,Março 2015,n.a.
Braga,Braga,Lamas,Fevereiro 2015,n.a.
Braga,Braga,Lamas,Janeiro 2015,n.a.
Braga,Braga,Lomar e Arcos,Dezembro 2019,924
Braga,Braga,Lomar e Arcos,Novembro 2019,925
Braga,Braga,Lomar e Arcos,Outubro 2019,919
Braga,Braga,Lomar e Arcos,Setembro 2019,928
Braga,Braga,Lomar e Arcos,Agosto 2019,927
Braga,Braga,Lomar e Arcos,Julho 2019,908
Braga,Braga,Lomar e Arcos,Junho 2019,900
Braga,Braga,Lomar e Arcos,Maio 2019,900
Braga,Braga,Lomar e Arcos,Abril 2019,900
Braga,Braga,Lomar e Arcos,Março 2019,868
Braga,Braga,Lomar e Arcos,Fevereiro 2019,857
Braga,Braga,Lomar e Arcos,Janeiro 2019,862
Braga,Braga,Lomar e Arcos,Dezembro 2018,833
Braga,Braga,Lomar e Arcos,Novembro 2018,831
Braga,Braga,Lomar e Arcos,Outubro 2018,830
Braga,Braga,Lomar e Arcos,Setembro 2018,785
Braga,Braga,Lomar e Arcos,Agosto 2018,781
Braga,Braga,Lomar e Arcos,Julho 2018,769
Braga,Braga,Lomar e Arcos,Junho 2018,770
Braga,Braga,Lomar e Arcos,Maio 2018,770
Braga,Braga,Lomar e Arcos,Abril 2018,768
Braga,Braga,Lomar e Arcos,Março 2018,739
Braga,Braga,Lomar e Arcos,Fevereiro 2018,660
Braga,Braga,Lomar e Arcos,Janeiro 2018,650
Braga,Braga,Lomar e Arcos,Dezembro 2017,659
Braga,Braga,Lomar e Arcos,Novembro 2017,651
Braga,Braga,Lomar e Arcos,Outubro 2017,648
Braga,Braga,Lomar e Arcos,Setembro 2017,654
Braga,Braga,Lomar e Arcos,Agosto 2017,652
Braga,Braga,Lomar e Arcos,Julho 2017,615
Braga,Braga,Lomar e Arcos,Junho 2017,632
Braga,Braga,Lomar e Arcos,Maio 2017,639
Braga,Braga,Lomar e Arcos,Abril 2017,647
Braga,Braga,Lomar e Arcos,Março 2017,651
Braga,Braga,Lomar e Arcos,Fevereiro 2017,640
Braga,Braga,Lomar e Arcos,Janeiro 2017,644
Braga,Braga,Lomar e Arcos,Dezembro 2016,644
Braga,Braga,Lomar e Arcos,Novembro 2016,613
Braga,Braga,Lomar e Arcos,Outubro 2016,590
Braga,Braga,Lomar e Arcos,Setembro 2016,576
